h_avg_runs,h_barrel,h_estimated_ba_using_speedangle,h_estimated_woba_using_speedangle,h_launch_speed,h_ops,h_strikeout,p_barrel,p_era,p_estimated_ba_using_speedangle,p_estimated_woba_using_speedangle,p_games_played,p_hr9,p_launch_speed,p_ops,p_strikeout,p_whip,run_first_inning_yes
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.0,0.0,0.18647222222222223,0.1850861,6.0,0.0,76.51111111111112,0.35000000000000003,1.5,1.1666666666666667,0
0.45901639344262296,0.041139734582357534,0.30246881342701015,0.2801143616835805,89.72559328649493,0.5368657298985169,1.0655737704918034,0.03333333333333333,3.6,0.23417500000000002,0.24501218095238095,10.0,0.0,87.47,0.4109523809523809,1.0,1.2,0
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.06999999999999999,3.0,0.3229633333333333,0.26431241666666666,12.0,2.25,93.34933333333333,0.5902777777777778,1.25,1.0833333333333333,0
0.45901639344262296,0.041139734582357534,0.30246881342701015,0.2801143616835805,89.72559328649493,0.5368657298985169,1.0655737704918034,0.0,1.6363636363636365,0.23700757575757575,0.21319257575757575,11.0,0.0,86.54318181818182,0.35757575757575755,0.8181818181818182,0.7272727272727273,0
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.0,6.230769230769231,0.28886527777777776,0.2527410432234432,13.0,2.076923076923077,87.06111111111112,0.6336996336996337,1.1538461538461537,1.1538461538461537,0
0.43548387096774194,0.030913978494623653,0.29388986175115206,0.2962230340757809,88.45639784946236,0.5473502304147465,1.0483870967741935,0.008547008547008546,4.846153846153846,0.34722863247863245,0.3340919282051282,13.0,0.6923076923076923,87.9405982905983,0.6893162393162394,0.46153846153846156,1.4615384615384615,0
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.0,1.8,0.23203333333333337,0.18187146666666668,5.0,0.0,84.09666666666666,0.2257142857142857,1.4,0.8,1
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,0.75,0.317125,0.19587296666666668,12.0,0.75,87.63611111111112,0.45555555555555555,1.6666666666666667,0.9166666666666666,0
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.03636363636363637,5.25,0.4340545454545454,0.39548503412698416,12.0,2.25,94.06242424242424,0.7202380952380952,0.9166666666666666,1.5,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.018181818181818184,4.153846153846154,0.27734285714285717,0.24631661709401712,13.0,0.0,89.18361471861472,0.37087912087912084,1.0,1.0769230769230769,1
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.06818181818181818,3.272727272727273,0.2606666666666667,0.3075225606060606,11.0,0.8181818181818182,91.38636363636364,0.5833333333333333,0.6363636363636364,1.2727272727272727,0
0.5409836065573771,0.019125683060109287,0.3388051912568306,0.3237768828779599,90.38737704918033,0.7606362217017955,1.0327868852459017,0.008547008547008546,4.846153846153846,0.34722863247863245,0.3340919282051282,13.0,0.6923076923076923,87.9405982905983,0.6893162393162394,0.46153846153846156,1.4615384615384615,0
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.0,4.5,0.247925,0.28140765476190477,4.0,2.25,93.42583333333333,0.7291666666666667,1.0,1.75,0
0.5409836065573771,0.019125683060109287,0.3388051912568306,0.3237768828779599,90.38737704918033,0.7606362217017955,1.0327868852459017,0.018181818181818184,4.153846153846154,0.27734285714285717,0.24631661709401712,13.0,0.0,89.18361471861472,0.37087912087912084,1.0,1.0769230769230769,1
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.0,3.272727272727273,0.2972757575757576,0.3000940121212121,11.0,1.6363636363636365,87.0589393939394,0.6257575757575757,0.8181818181818182,1.3636363636363635,1
0.5161290322580645,0.036290322580645164,0.2862561827956989,0.3165112617511521,88.86999999999999,0.7248655913978495,0.7741935483870968,0.0,1.6363636363636365,0.23700757575757575,0.21319257575757575,11.0,0.0,86.54318181818182,0.35757575757575755,0.8181818181818182,0.7272727272727273,1
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.0,7.2,0.37059666666666663,0.2869568276190476,10.0,1.8,88.74333333333333,0.7588095238095238,1.5,1.8,1
0.5161290322580645,0.036290322580645164,0.2862561827956989,0.3165112617511521,88.86999999999999,0.7248655913978495,0.7741935483870968,0.03333333333333333,3.6,0.23417500000000002,0.24501218095238095,10.0,0.0,87.47,0.4109523809523809,1.0,1.2,0
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.0,2.25,0.4085984848484848,0.2545848722222222,12.0,1.5,92.96363636363637,0.7263888888888889,1.75,1.25,0
0.5409836065573771,0.019125683060109287,0.3388051912568306,0.3237768828779599,90.38737704918033,0.7606362217017955,1.0327868852459017,0.0,0.75,0.317125,0.19587296666666668,12.0,0.75,87.63611111111112,0.45555555555555555,1.6666666666666667,0.9166666666666666,0
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.08333333333333333,4.153846153846154,0.3509138888888889,0.3115389538461538,13.0,1.3846153846153846,95.4175,0.7948717948717948,1.2307692307692308,1.5384615384615385,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.008547008547008546,4.846153846153846,0.34722863247863245,0.3340919282051282,13.0,0.6923076923076923,87.9405982905983,0.6893162393162394,0.46153846153846156,1.4615384615384615,0
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.0,2.25,0.23349305555555555,0.272022446031746,12.0,0.75,86.00416666666666,0.6888888888888888,1.0,1.4166666666666667,0
0.4098360655737705,0.020833333333333332,0.30899777777777776,0.2721177417642467,88.47075,0.5510148321623731,1.098360655737705,0.0,1.6363636363636365,0.23700757575757575,0.21319257575757575,11.0,0.0,86.54318181818182,0.35757575757575755,0.8181818181818182,0.7272727272727273,0
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.0,2.7,0.324125,0.32965186,10.0,0.0,89.35333333333332,0.6199999999999999,0.9,1.4,0
0.4098360655737705,0.020833333333333332,0.30899777777777776,0.2721177417642467,88.47075,0.5510148321623731,1.098360655737705,0.0,36.0,0.4062,0.435271,1.0,0.0,86.03999999999999,1.8333333333333335,1.0,5.0,1
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.0,3.0,0.35899305555555555,0.3427233888888889,12.0,0.75,87.60000000000001,0.5958333333333333,0.6666666666666666,1.0833333333333333,0
0.7580645161290323,0.026932084309133488,0.33023911007025764,0.32473808663594467,88.64460577673694,0.7014016897081413,1.064516129032258,0.0,0.75,0.317125,0.19587296666666668,12.0,0.75,87.63611111111112,0.45555555555555555,1.6666666666666667,0.9166666666666666,0
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.022222222222222223,6.0,0.18606296296296299,0.2182321111111111,9.0,3.0,87.27685185185186,0.6134920634920635,1.1111111111111112,1.3333333333333333,0
0.5161290322580645,0.036290322580645164,0.2862561827956989,0.3165112617511521,88.86999999999999,0.7248655913978495,0.7741935483870968,0.0,0.75,0.317125,0.19587296666666668,12.0,0.75,87.63611111111112,0.45555555555555555,1.6666666666666667,0.9166666666666666,0
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.0,3.75,0.31525,0.24133056666666666,12.0,1.5,89.40208333333334,0.6138888888888888,1.3333333333333333,1.0833333333333333,0
0.7580645161290323,0.026932084309133488,0.33023911007025764,0.32473808663594467,88.64460577673694,0.7014016897081413,1.064516129032258,0.018181818181818184,4.153846153846154,0.27734285714285717,0.24631661709401712,13.0,0.0,89.18361471861472,0.37087912087912084,1.0,1.0769230769230769,0
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.0,3.4615384615384617,0.2803102564102564,0.25568453846153844,13.0,1.3846153846153846,88.82282051282051,0.3384615384615385,0.8461538461538461,0.6923076923076923,0
0.7580645161290323,0.026932084309133488,0.33023911007025764,0.32473808663594467,88.64460577673694,0.7014016897081413,1.064516129032258,0.008547008547008546,4.846153846153846,0.34722863247863245,0.3340919282051282,13.0,0.6923076923076923,87.9405982905983,0.6893162393162394,0.46153846153846156,1.4615384615384615,0
0.22580645161290322,0.0,0.2983822404371585,0.25548184831029186,86.79734972677596,0.3815860215053763,1.0161290322580645,0.08333333333333333,6.0,0.40372222222222226,0.3651388888888889,3.0,3.0,92.25833333333333,0.8055555555555557,1.0,1.3333333333333333,0
0.4098360655737705,0.020833333333333332,0.30899777777777776,0.2721177417642467,88.47075,0.5510148321623731,1.098360655737705,0.0,0.75,0.317125,0.19587296666666668,12.0,0.75,87.63611111111112,0.45555555555555555,1.6666666666666667,0.9166666666666666,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,0.0,0.009,0.005333333333333333,1.0,0.0,91.35,0.0,1.0,0.0,0
0.45901639344262296,0.041139734582357534,0.30246881342701015,0.2801143616835805,89.72559328649493,0.5368657298985169,1.0655737704918034,0.08333333333333333,4.153846153846154,0.3509138888888889,0.3115389538461538,13.0,1.3846153846153846,95.4175,0.7948717948717948,1.2307692307692308,1.5384615384615385,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.041666666666666664,0.0,0.20597222222222222,0.2190313,6.0,0.0,88.77638888888889,0.27499999999999997,1.1666666666666667,0.6666666666666666,0
0.45901639344262296,0.041139734582357534,0.30246881342701015,0.2801143616835805,89.72559328649493,0.5368657298985169,1.0655737704918034,0.0,3.0,0.4443472222222222,0.3815710388888889,12.0,1.5,88.59583333333335,0.6486111111111111,1.0833333333333333,1.3333333333333333,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0625,9.0,0.34647916666666667,0.33191862962962965,12.0,3.0,88.53347222222222,0.7124999999999999,1.0,1.5833333333333333,0
0.4098360655737705,0.020833333333333332,0.30899777777777776,0.2721177417642467,88.47075,0.5510148321623731,1.098360655737705,0.0,3.0,0.4443472222222222,0.3815710388888889,12.0,1.5,88.59583333333335,0.6486111111111111,1.0833333333333333,1.3333333333333333,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.03333333333333333,3.0,0.22601111111111108,0.26363888888888887,6.0,3.0,92.31,0.611111111111111,0.6666666666666666,0.8333333333333334,0
0.4098360655737705,0.020833333333333332,0.30899777777777776,0.2721177417642467,88.47075,0.5510148321623731,1.098360655737705,0.0,1.5,0.28749305555555554,0.2595606277777778,12.0,0.75,86.69166666666666,0.5972222222222222,0.9166666666666666,1.4166666666666667,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,5.4,0.346375,0.34069316,10.0,1.8,90.58833333333334,0.7997619047619048,0.8,1.9,0
0.45901639344262296,0.041139734582357534,0.30246881342701015,0.2801143616835805,89.72559328649493,0.5368657298985169,1.0655737704918034,0.03636363636363637,5.25,0.4340545454545454,0.39548503412698416,12.0,2.25,94.06242424242424,0.7202380952380952,0.9166666666666666,1.5,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.06999999999999999,3.0,0.3229633333333333,0.26431241666666666,12.0,2.25,93.34933333333333,0.5902777777777778,1.25,1.0833333333333333,0
0.45901639344262296,0.041139734582357534,0.30246881342701015,0.2801143616835805,89.72559328649493,0.5368657298985169,1.0655737704918034,0.0,0.0,0.023,0.011666666666666667,1.0,0.0,95.4,0.0,2.0,0.0,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,2.25,0.23349305555555555,0.272022446031746,12.0,0.75,86.00416666666666,0.6888888888888888,1.0,1.4166666666666667,0
0.4098360655737705,0.020833333333333332,0.30899777777777776,0.2721177417642467,88.47075,0.5510148321623731,1.098360655737705,0.08333333333333333,4.153846153846154,0.3509138888888889,0.3115389538461538,13.0,1.3846153846153846,95.4175,0.7948717948717948,1.2307692307692308,1.5384615384615385,1
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.06666666666666667,5.4,0.2323666666666667,0.25211221904761905,5.0,0.0,85.66333333333333,0.310952380952381,0.8,1.2,0
0.36507936507936506,0.018817204301075266,0.31780276497695853,0.2706994105820106,87.40435867895545,0.5428760393046107,1.0476190476190477,0.0,1.5,0.28749305555555554,0.2595606277777778,12.0,0.75,86.69166666666666,0.5972222222222222,0.9166666666666666,1.4166666666666667,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,3.0,0.3821666666666667,0.3377007444444444,6.0,0.0,90.68333333333334,0.5972222222222222,1.0,1.0,0
0.4426229508196721,0.01830601092896175,0.3092955113192818,0.2784181542544887,88.39875487900078,0.5588797814207651,0.9016393442622951,0.0,1.5,0.28749305555555554,0.2595606277777778,12.0,0.75,86.69166666666666,0.5972222222222222,0.9166666666666666,1.4166666666666667,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,1.3846153846153846,0.2800416666666667,0.23874842222222223,13.0,0.0,89.10555555555555,0.46794871794871795,1.0769230769230769,1.2307692307692308,0
0.36507936507936506,0.018817204301075266,0.31780276497695853,0.2706994105820106,87.40435867895545,0.5428760393046107,1.0476190476190477,0.0,3.0,0.4443472222222222,0.3815710388888889,12.0,1.5,88.59583333333335,0.6486111111111111,1.0833333333333333,1.3333333333333333,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,2.076923076923077,0.19981944444444444,0.16044637179487178,13.0,0.6923076923076923,88.33055555555556,0.25,1.5384615384615385,0.5384615384615384,0
0.36507936507936506,0.018817204301075266,0.31780276497695853,0.2706994105820106,87.40435867895545,0.5428760393046107,1.0476190476190477,0.08333333333333333,4.153846153846154,0.3509138888888889,0.3115389538461538,13.0,1.3846153846153846,95.4175,0.7948717948717948,1.2307692307692308,1.5384615384615385,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,2.25,0.29218055555555555,0.23593195833333333,12.0,0.75,93.30208333333333,0.3638888888888889,1.25,0.8333333333333334,0
0.4426229508196721,0.01830601092896175,0.3092955113192818,0.2784181542544887,88.39875487900078,0.5588797814207651,0.9016393442622951,0.0,1.8,0.23203333333333337,0.18187146666666668,5.0,0.0,84.09666666666666,0.2257142857142857,1.4,0.8,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,6.3,0.31977500000000003,0.29862500000000003,10.0,0.9,92.14733333333334,0.7550000000000001,0.8,1.6,0
0.4426229508196721,0.01830601092896175,0.3092955113192818,0.2784181542544887,88.39875487900078,0.5588797814207651,0.9016393442622951,0.03636363636363637,5.25,0.4340545454545454,0.39548503412698416,12.0,2.25,94.06242424242424,0.7202380952380952,0.9166666666666666,1.5,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.015384615384615385,0.6923076923076923,0.3032641025641026,0.26958139487179483,13.0,0.0,85.72551282051282,0.4525641025641026,0.6923076923076923,1.0,0
0.6190476190476191,0.00819672131147541,0.301986786164655,0.29065285570672716,90.38791298865068,0.5695578231292517,0.8571428571428571,0.0,1.5,0.28749305555555554,0.2595606277777778,12.0,0.75,86.69166666666666,0.5972222222222222,0.9166666666666666,1.4166666666666667,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,6.230769230769231,0.28886527777777776,0.2527410432234432,13.0,2.076923076923077,87.06111111111112,0.6336996336996337,1.1538461538461537,1.1538461538461537,0
0.43548387096774194,0.030913978494623653,0.29388986175115206,0.2962230340757809,88.45639784946236,0.5473502304147465,1.0483870967741935,0.08333333333333333,4.153846153846154,0.3509138888888889,0.3115389538461538,13.0,1.3846153846153846,95.4175,0.7948717948717948,1.2307692307692308,1.5384615384615385,1
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.027777777777777776,7.5,0.3656928571428571,0.362816144047619,12.0,2.25,88.98303571428572,0.8024801587301588,0.5833333333333334,1.75,0
0.43548387096774194,0.030913978494623653,0.29388986175115206,0.2962230340757809,88.45639784946236,0.5473502304147465,1.0483870967741935,0.0,1.8,0.23203333333333337,0.18187146666666668,5.0,0.0,84.09666666666666,0.2257142857142857,1.4,0.8,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,2.25,0.3619060606060606,0.22561461904761906,12.0,0.0,86.76272727272728,0.3837301587301587,1.4166666666666667,1.0,0
0.6190476190476191,0.00819672131147541,0.301986786164655,0.29065285570672716,90.38791298865068,0.5695578231292517,0.8571428571428571,0.0,3.0,0.4443472222222222,0.3815710388888889,12.0,1.5,88.59583333333335,0.6486111111111111,1.0833333333333333,1.3333333333333333,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,0.0,0.17958333333333334,0.1598938888888889,9.0,0.0,84.75833333333333,0.12037037037037036,1.2222222222222223,0.3333333333333333,0
0.43548387096774194,0.030913978494623653,0.29388986175115206,0.2962230340757809,88.45639784946236,0.5473502304147465,1.0483870967741935,0.03636363636363637,5.25,0.4340545454545454,0.39548503412698416,12.0,2.25,94.06242424242424,0.7202380952380952,0.9166666666666666,1.5,1
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.08333333333333333,2.25,0.3106597222222222,0.2950662611111111,12.0,2.25,91.59097222222222,0.4986111111111111,1.3333333333333333,0.8333333333333334,0
0.746031746031746,0.04890710382513661,0.3695290007806401,0.3911824192743764,93.04326697892272,0.8453892668178382,1.0,0.08333333333333333,4.153846153846154,0.3509138888888889,0.3115389538461538,13.0,1.3846153846153846,95.4175,0.7948717948717948,1.2307692307692308,1.5384615384615385,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,18.0,0.316,0.3328811428571429,1.0,9.0,88.39999999999999,1.5714285714285714,2.0,4.0,1
0.6190476190476191,0.00819672131147541,0.301986786164655,0.29065285570672716,90.38791298865068,0.5695578231292517,0.8571428571428571,0.0,6.75,0.3414583333333333,0.30532475000000003,4.0,0.0,88.76041666666666,0.5874999999999999,1.0,1.75,1
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,2.4545454545454546,0.2529166666666667,0.20435987878787876,11.0,0.8181818181818182,91.205,0.3106060606060606,1.1818181818181819,0.6363636363636364,0
0.5409836065573771,0.019125683060109287,0.3388051912568306,0.3237768828779599,90.38737704918033,0.7606362217017955,1.0327868852459017,0.08333333333333333,4.153846153846154,0.3509138888888889,0.3115389538461538,13.0,1.3846153846153846,95.4175,0.7948717948717948,1.2307692307692308,1.5384615384615385,1
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,0.0,0.777,0.24966666666666668,1.0,0.0,112.4,0.6666666666666666,2.0,1.0,0
0.5409836065573771,0.019125683060109287,0.3388051912568306,0.3237768828779599,90.38737704918033,0.7606362217017955,1.0327868852459017,0.03636363636363637,5.25,0.4340545454545454,0.39548503412698416,12.0,2.25,94.06242424242424,0.7202380952380952,0.9166666666666666,1.5,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.05128205128205128,3.4615384615384617,0.3390192307692308,0.36441618974358975,13.0,2.076923076923077,87.8525641025641,0.6282051282051282,0.8461538461538461,1.0769230769230769,0
0.746031746031746,0.04890710382513661,0.3695290007806401,0.3911824192743764,93.04326697892272,0.8453892668178382,1.0,0.03636363636363637,5.25,0.4340545454545454,0.39548503412698416,12.0,2.25,94.06242424242424,0.7202380952380952,0.9166666666666666,1.5,0
0.3114754098360656,0.0062146892655367235,0.2639235270379338,0.23830602674993492,88.0060411622276,0.46286104605776734,0.819672131147541,0.0,4.090909090909091,0.20954629629629629,0.2196772683982684,11.0,0.8181818181818182,85.27962962962962,0.45995670995670995,1.1818181818181819,1.0909090909090908,0
0.5409836065573771,0.019125683060109287,0.3388051912568306,0.3237768828779599,90.38737704918033,0.7606362217017955,1.0327868852459017,0.0,1.5,0.28749305555555554,0.2595606277777778,12.0,0.75,86.69166666666666,0.5972222222222222,0.9166666666666666,1.4166666666666667,1
